hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,hog_mean,hog_std,hog_max,glcm_contrast_0,glcm_contrast_90,glcm_correlation_0,glcm_correlation_90,glcm_energy_0,glcm_energy_90,glcm_homogeneity_0,glcm_homogeneity_90,target_label
62.6444397,9.126342773,144.2711029,57.84065414,12.65568447,61.70870744,0.109519435,0.094015034,0.397973113,90.56853554,51.08690257,0.988193112,0.993301726,0.043868828,0.041822548,0.56473437,0.504804459,haze
106.2975311,101.1895447,189.2254791,4.052864626,13.09451997,25.31139414,0.094525514,0.109079148,0.503623944,16.64529718,6.245955882,0.984849711,0.994316323,0.090177348,0.095034426,0.732515515,0.757808287,haze
19.38853455,33.51049805,139.9322815,8.618315161,22.34505049,22.81454984,0.102988528,0.10112713,0.426545381,15.11648284,5.467141544,0.982954843,0.993823465,0.080093429,0.089442066,0.593149244,0.67654097,haze
16.68730164,35.88909912,168.4576263,13.35410902,28.92810986,29.95800903,0.099181506,0.104863541,0.6611531,61.40104167,47.47780331,0.916822344,0.935862648,0.104040919,0.107186187,0.695440847,0.69643831,haze
46.02642822,6.733398438,143.1246643,57.79310964,14.38870246,14.24894068,0.09506094,0.10861285,0.472276691,76.07297794,41.55212929,0.793093863,0.886889482,0.125683648,0.12858216,0.759272594,0.765403606,haze
50.04690552,7.418518066,203.6477966,45.27092311,7.460942497,33.86263631,0.097537468,0.106394435,0.489711983,9.803967525,10.10951287,0.995903788,0.995762156,0.069507368,0.072272409,0.664816899,0.676722725,haze
46.13244629,6.464904785,205.9903107,38.55583252,8.211262037,21.72409614,0.09912661,0.104915435,0.694201991,97.02547488,44.57481618,0.911651959,0.959104213,0.127345335,0.118045589,0.626532049,0.635363282,haze
37.34266663,3.76373291,116.1191559,48.30879696,7.585808404,19.08902744,0.109752332,0.093743047,0.348416512,242.7948836,166.1339001,0.664976489,0.770196332,0.083272839,0.086072959,0.677609483,0.703625752,haze
16.04823303,71.48698425,181.7359314,11.17294066,32.07396754,46.66549242,0.100206798,0.103884219,0.438651158,97.94522059,54.36289828,0.978687267,0.988149662,0.072206545,0.074213024,0.600478627,0.616850564,haze
54.05024719,8.451751709,142.7128906,25.03834021,11.88048383,20.72930602,0.098138157,0.105840614,0.327037021,54.45327819,34.27994792,0.935237431,0.958789865,0.08224533,0.080849928,0.786987587,0.783257463,haze
105.7780914,71.93479919,129.6493988,3.085289152,18.8401456,57.24565211,0.115813267,0.086143023,0.336808474,49.32827819,73.0240962,0.990404529,0.98573469,0.047625581,0.040023169,0.557177744,0.473085263,haze
28.09310913,2.525299072,183.5487976,43.15842897,4.056290428,15.70640705,0.097712893,0.106233346,0.437519675,8.746384804,2.782123162,0.982618466,0.994532095,0.124986994,0.140519875,0.700684354,0.784512207,haze
0,0,180.1313324,0,0,74.64146384,0.101031147,0.096590601,0.524068595,103.6759651,54.92201287,0.990689889,0.995070434,0.167539934,0.165771944,0.567472772,0.556319224,haze
49.66911316,11.96893311,156.4112244,32.74969103,9.252677528,44.3569374,0.120759538,0.079059898,0.372161781,19.16306679,10.84894301,0.99513749,0.99722932,0.033899695,0.032828455,0.491158458,0.491699605,haze
14.70793152,72.364151,145.3618317,7.849030334,19.33125201,47.67082911,0.107878102,0.095893944,0.480640024,86.47984069,52.79456189,0.978190252,0.986760032,0.060293198,0.063096256,0.52530308,0.530774189,haze
85.44267273,24.96372986,144.7180328,47.13351641,26.60386049,28.60350556,0.118091897,0.082991791,0.407626324,145.0556066,93.77257966,0.930683237,0.954791731,0.045138732,0.047044094,0.405281363,0.450391901,haze
24.22647095,60.1802063,150.4030304,23.89916942,36.21240553,37.25818555,0.102374806,0.101748378,0.53516997,24.52484681,14.5386489,0.992735067,0.995667905,0.059580953,0.059373221,0.714434125,0.691734429,haze
76.67242432,20.37638855,160.1599426,53.59416705,26.85183544,58.22026508,0.101907233,0.102216677,0.50571106,84.80670956,20.5754136,0.986932635,0.996855814,0.038686611,0.049007776,0.50005353,0.630614003,haze
102.0234375,44.58528137,165.6732483,71.91364238,22.70929182,32.20966767,0.112856097,0.089982414,0.467927421,11.57562806,8.743504902,0.993129088,0.994790864,0.053129385,0.053852598,0.599114139,0.601517032,haze
0,0,183.8697968,0,0,77.2959766,0.084584413,0.10529111,0.999999999,76.22939645,29.69163603,0.993618221,0.997508362,0.362855796,0.364298907,0.583776366,0.585931565,haze
106.9822083,59.23817444,154.6051331,5.532708106,9.050086912,51.79652527,0.096947518,0.106932278,0.464742537,18.48167892,15.90582108,0.995543513,0.996151653,0.047740805,0.045856537,0.631547575,0.616066396,haze
93.78346252,78.8109436,136.504425,51.53301953,72.48943737,57.29196304,0.108842637,0.094797752,0.415427335,4.924862132,8.264414828,0.999354476,0.998916485,0.034370561,0.030241235,0.583873338,0.45890645,haze
55.97401428,25.94920349,141.2984314,35.64648577,15.5972595,56.72627835,0.109998269,0.093454343,0.413744028,57.19748775,34.66115196,0.990940714,0.994495064,0.029557576,0.029386624,0.504888625,0.499070006,haze
89.22879028,22.60479736,136.2805786,20.17555304,8.464459111,43.58001378,0.092260585,0.111001432,0.447602477,3.011917892,2.040487132,0.999112949,0.999396202,0.054033285,0.057849344,0.691399986,0.72456956,haze
73.35249329,9.055877686,190.5726776,50.22399777,12.75213209,19.11813723,0.10785176,0.09592357,0.480552293,98.58152574,53.21141238,0.88665719,0.939052687,0.066146963,0.066916024,0.562557157,0.570796731,haze
46.24510193,6.837783813,205.4901276,37.75173359,8.405611471,21.4054301,0.101864783,0.102258982,0.381881787,76.94667586,33.68209252,0.928426281,0.968426913,0.11082733,0.113098874,0.612909826,0.650747157,haze
55.42240906,12.61224365,126.0666351,32.76444804,9.075255651,34.70468237,0.109329189,0.094236202,0.495685571,7.916360294,9.796629902,0.996714266,0.995921702,0.049622906,0.046481985,0.608533987,0.575928051,haze
59.14015198,6.117355347,146.7421417,55.03314898,14.55345058,42.43953604,0.087401361,0.114866598,0.48804769,122.5526042,99.09137561,0.965894308,0.972146306,0.087403816,0.080963868,0.805873589,0.737474188,haze
36.89898682,11.0802002,133.0715942,23.30118343,5.551297296,12.45142054,0.089681647,0.11309525,0.522681636,4.601639093,3.404028799,0.984981551,0.988879645,0.134274833,0.147710414,0.767397886,0.848253969,haze
28.1265564,41.29650879,128.0025024,37.15789475,23.07622609,66.36238367,0.118593634,0.082273223,0.419275295,14.24928002,5.97098652,0.998214606,0.999249878,0.030419574,0.032980108,0.524392426,0.577872184,haze
18.0302124,27.81251526,162.6356201,14.02116112,24.70390061,46.60365385,0.09489791,0.108755322,0.666169078,143.1327665,164.3566789,0.970088662,0.96533462,0.053448232,0.050214559,0.6518406,0.585015491,haze
28.35997009,34.3359375,171.0757294,10.15881649,23.8119989,36.46987574,0.118564929,0.082314585,0.447733053,59.65787377,26.78442096,0.980519293,0.99121473,0.037882772,0.04061314,0.483611825,0.520770257,haze
62.0196991,42.94726563,153.9510651,17.70137674,28.76423352,35.32001442,0.104497938,0.099566632,0.639437704,31.60747549,18.81953125,0.987376522,0.992492087,0.06845663,0.068503675,0.543696025,0.585940893,haze
92.8314209,34.90231323,195.4085541,19.5957519,23.70933202,36.35369815,0.111632974,0.091495424,0.432331029,99.82532169,69.17241115,0.967932374,0.977633107,0.089870582,0.095272759,0.470502365,0.505523785,haze
35.24809265,32.81430054,178.2380981,44.39197197,30.8095687,65.40913515,0.098062939,0.098668698,0.707106781,40.23887868,6.977420343,0.995522989,0.999223744,0.166165443,0.168187139,0.560847939,0.616620469,haze
54.34959412,11.27456665,180.5193787,41.17997679,11.04645747,49.09465715,0.103456471,0.100648357,0.53047415,17.51325061,17.07529105,0.996469931,0.996543369,0.056027064,0.05520602,0.602521985,0.583319939,haze
34.23233032,52.89039612,135.0879059,2.50750381,7.851352332,34.37187765,0.115376577,0.086727036,0.422547531,9.130867034,4.107643995,0.996037713,0.998207813,0.046461417,0.049793758,0.55258433,0.623379593,haze
105.3323212,42.26261902,166.2566833,3.002911432,9.296857819,21.11650757,0.112580201,0.090327358,0.343613214,21.81508885,7.257552083,0.978705109,0.992896257,0.058116883,0.067289626,0.644733425,0.735294813,haze
22.73901367,11.0836792,151.6759338,33.10424018,8.444111905,33.04293977,0.104879487,0.099164644,0.543786594,32.22916667,21.0865962,0.986142644,0.99089903,0.067952145,0.071561593,0.597796566,0.627816915,haze
85.99180603,29.16241455,218.0024261,5.435903872,10.44583492,21.86938496,0.103578513,0.100522758,0.494381645,24.54949449,20.60919118,0.977870421,0.981252844,0.095477124,0.090649858,0.64341677,0.646764826,haze
40.26127625,2.96333313,119.7818756,64.04879417,5.535216745,26.86527546,0.10755474,0.096256487,0.528102233,59.66043199,28.40006127,0.95935809,0.980606823,0.06032643,0.066508207,0.560248822,0.598992627,haze
39.31697083,24.94749451,139.6759949,36.36115152,27.89261918,59.50943894,0.103749816,0.100345947,0.541446724,27.33941483,61.68103554,0.996237729,0.991446761,0.035747667,0.035079347,0.594360493,0.57273941,haze
0,0,135.5793152,0,0,57.01705326,0.122495354,0.07634279,0.447700789,146.1247396,74.36674326,0.977463373,0.988532291,0.037692889,0.037619582,0.421175615,0.421181097,haze
30.69544983,13.59063721,175.1952667,13.16408017,6.525069518,26.94269221,0.114942998,0.087300863,0.427596553,31.20160846,15.01346507,0.979836382,0.990289331,0.065904158,0.07277146,0.515321758,0.533619109,haze
55.2789917,14.03872681,180.4835663,49.9256162,13.16162215,63.33516635,0.110741837,0.09257202,0.489479289,42.2260723,24.44607843,0.994724266,0.996931683,0.04088166,0.043117957,0.500465069,0.507572814,haze
18.35832214,44.12561035,151.7602386,2.076121424,6.952018846,52.39122929,0.111966413,0.091087078,0.453862289,4.601807598,4.422196691,0.999056991,0.999087292,0.044641787,0.03721558,0.653055694,0.566175781,haze
0,0,124.7181854,0,0,57.63015269,0.107376965,0.09645476,0.444107033,58.19313725,21.70254289,0.991240095,0.996724505,0.039594594,0.041579516,0.521615559,0.537156893,haze
97.41210938,5.060516357,140.3938904,70.13396363,11.15221445,34.15421911,0.100755967,0.103351674,0.475643375,64.59217218,44.78616728,0.972685978,0.980984704,0.078553105,0.069345416,0.690734247,0.645225859,haze
74.57731628,6.118621826,119.2676697,66.35960014,7.401474671,41.67478564,0.099016456,0.105019402,0.445597953,7.016789216,4.739031863,0.997983142,0.998630919,0.061177131,0.059974784,0.702168081,0.688100705,haze
60.97969055,16.69665527,133.8870697,51.86767114,23.69983121,29.85750031,0.110694996,0.092628026,0.49724282,70.11029412,56.77320772,0.960662393,0.96801843,0.049372297,0.053022257,0.426364588,0.468869125,haze
85.30621338,73.69128418,148.4190826,18.35115379,68.28132777,64.00076686,0.118814045,0.081954598,0.46816818,491.9815104,426.1772825,0.945135884,0.95248891,0.02262379,0.021159788,0.256505702,0.231284825,rain
81.10618591,40.60328674,129.6387329,50.03977819,49.80198504,64.41839934,0.124630611,0.072804835,0.415894315,538.6682292,427.2653186,0.934192113,0.947951895,0.011036367,0.011517932,0.123834837,0.134845012,rain
82.29798889,47.41940308,110.5724182,35.65518047,49.9700173,59.89508603,0.1238761,0.074081342,0.402772743,533.8766697,358.9699449,0.921340484,0.947522776,0.013687071,0.014156285,0.149445618,0.155814617,rain
75.38568115,37.61299133,109.9541321,55.79255366,42.5054532,70.87632835,0.119462825,0.081005968,0.528207766,441.6755515,557.4835325,0.955629919,0.944036462,0.015192017,0.014464451,0.166970449,0.148844087,rain
104.3482971,135.1998138,70.2492981,15.65967138,48.89471716,43.95504354,0.137770282,0.043042801,0.245889438,772.113174,613.9087623,0.795911975,0.837486771,0.01359846,0.014463628,0.067076338,0.0748727,rain
63.23822021,27.33752441,181.9222412,50.7660766,30.01668541,55.62858213,0.125262101,0.071712895,0.399133521,350.0655484,207.4320619,0.944287787,0.967012168,0.019373465,0.018717006,0.201123984,0.19654125,rain
70.3213501,12.24989319,119.1276245,52.63396464,17.02303168,44.71709311,0.131745604,0.058961251,0.351082367,281.2590993,339.9905178,0.929190573,0.914588179,0.013839924,0.014300351,0.109790418,0.109749835,rain
98.60421753,22.85586548,164.6765747,37.37565693,26.51433838,55.44201527,0.12806587,0.066576769,0.401020857,613.4697304,302.3940564,0.888709889,0.944764162,0.013161509,0.013963007,0.126055567,0.14562405,rain
68.70547485,18.27680969,189.2241669,37.1702718,23.08971898,51.07342118,0.111775746,0.091320951,0.505087381,235.3941636,132.737163,0.958675502,0.976736274,0.056134206,0.056820763,0.406608471,0.439116552,rain
61.4677887,28.00030518,149.3483429,47.61713975,23.5585429,41.94526642,0.114836977,0.087440277,0.555390155,205.1562806,147.6439491,0.913352682,0.937525382,0.040038719,0.040240371,0.316796375,0.321017404,rain
97.4307251,78.32240295,193.3893127,14.65583641,57.33460829,55.84095182,0.123422528,0.07483457,0.486465598,243.8876685,139.4591299,0.967105156,0.981227302,0.026114079,0.025845028,0.211403854,0.226683495,rain
60.30696106,41.76708984,121.5727234,50.03008218,58.62525883,43.56712151,0.120939327,0.078784595,0.458992986,264.9537224,126.7970129,0.917659183,0.960734668,0.018882183,0.022195872,0.205631056,0.26985533,rain
92.2449646,97.78311157,149.6492615,12.27863893,22.69960734,44.1929809,0.117113901,0.08436627,0.51711368,151.8807445,64.9338848,0.952648989,0.979792714,0.031563287,0.03106516,0.360256029,0.3743472,rain
80.55354309,24.44100952,104.7894592,38.79440581,34.68108883,51.47308787,0.123157896,0.07526929,0.370357472,243.0305607,141.4668964,0.954428654,0.973500642,0.015642933,0.017953507,0.187412322,0.227305611,rain
65.63809204,23.17256165,127.858078,43.6135995,24.20237523,31.41231017,0.125203264,0.07181557,0.46168933,127.7782629,79.63616728,0.934226745,0.95913825,0.032002648,0.034952894,0.281658895,0.318024019,rain
37.80822754,39.18569946,127.5730133,32.45604276,18.77904165,63.31468236,0.114798065,0.087491358,0.462864966,213.8691942,130.4560815,0.970719058,0.982114884,0.035015987,0.032960157,0.354453478,0.33862995,rain
79.02696228,50.13691711,104.349884,41.27287617,35.93912158,73.29014504,0.125960571,0.070478848,0.421237035,214.0953738,225.1592831,0.979271484,0.978146391,0.024517251,0.025231393,0.237684593,0.244210412,rain
50.17689514,39.03892517,106.0278931,49.15382689,41.77346411,46.81304711,0.126734933,0.069076697,0.445069551,226.925046,232.6881434,0.943880987,0.942456065,0.013765298,0.014389235,0.144795972,0.159212682,rain
32.83877563,63.29084778,98.04644775,32.65938618,47.90991932,65.03031245,0.126569259,0.069379794,0.649059271,687.0231158,563.9343137,0.919505216,0.933819252,0.019944321,0.022196239,0.130847783,0.154095493,rain
39.64425659,6.213912964,149.5991516,58.72418401,17.27963858,33.39518892,0.129409028,0.063926809,0.302259149,94.05035233,74.95696998,0.955309541,0.96452047,0.029982049,0.031540868,0.278095475,0.297986781,rain
60.41542053,47.22666931,141.8441315,56.37620028,50.84307262,78.95172641,0.121688405,0.077622582,0.444207359,392.1755668,289.750046,0.970365711,0.978108863,0.020444581,0.017470174,0.198260096,0.18062309,rain
45.59313965,58.70236206,90.71339417,23.76402735,39.98598278,61.54892152,0.125654097,0.071023808,0.352468304,93.95629596,144.8484528,0.987301635,0.980444312,0.023280007,0.024479028,0.229782604,0.208695619,rain
54.11993408,44.97392273,133.1765289,39.40446282,38.84002946,67.59055078,0.123676761,0.074413656,0.502611635,346.0893995,428.9585478,0.959825181,0.950146441,0.014173059,0.013069878,0.186297456,0.165077127,rain
118.5865631,19.81481934,128.3906097,71.37533745,26.42909591,48.3587398,0.121818837,0.077417726,0.490912751,415.3501532,232.8915748,0.912874303,0.950853816,0.017432046,0.019603923,0.218379894,0.263155485,rain
30.41644287,64.14501953,113.6157837,34.94576758,44.83884169,49.080452,0.127414666,0.067814719,0.390244715,204.5903339,245.8011642,0.951388164,0.941630009,0.016465715,0.015711166,0.170737079,0.162262209,rain
94.12564087,34.06132507,118.7844849,59.31105282,48.36396992,51.3565932,0.127928082,0.066841149,0.304279585,309.9395221,279.3122702,0.92744218,0.934569023,0.014726679,0.014217584,0.161776367,0.150184726,rain
38.5982666,14.55311584,166.408432,35.26482175,21.02990885,82.66501095,0.121554432,0.077832212,0.330345333,304.0893382,307.7920803,0.978056347,0.977786966,0.042887025,0.044522423,0.359581937,0.381560492,rain
92.40985107,51.66062927,122.6005402,52.08654148,51.73791142,60.16266752,0.1202956,0.079764039,0.431039628,245.2693321,232.7700214,0.961458148,0.963478469,0.014920854,0.01419083,0.203821908,0.191160393,rain
73.90614319,47.02781677,146.2313385,59.47319769,56.72921632,76.35378716,0.122224334,0.076775944,0.441018291,372.345144,350.453508,0.968683949,0.970467267,0.014424833,0.013596665,0.174699284,0.162207505,rain
60.5450592,16.61911011,120.1640778,33.68753192,12.09285177,32.55200464,0.134226789,0.053070731,0.300164239,240.0842831,130.6193627,0.887308858,0.938594214,0.017205952,0.019026858,0.156538181,0.184952918,rain
40.99343872,61.11775208,137.5806122,35.18062809,51.50883487,77.52375618,0.123535078,0.074648629,0.541735041,219.0715227,216.1314951,0.98043038,0.980674548,0.018878317,0.017592848,0.249276585,0.233913053,rain
106.5106659,63.54478455,125.0248108,16.91336628,22.95564456,46.53084692,0.125587041,0.071142312,0.357935707,152.9139706,132.1371783,0.948534316,0.955469202,0.030293286,0.030675489,0.353601727,0.355572428,rain
106.7061157,121.3904572,158.8901062,40.55098234,52.68054046,41.20334767,0.127702713,0.067270725,0.411044348,223.2752604,67.79247855,0.938837572,0.981320795,0.019198021,0.024778319,0.166053271,0.248722932,rain
49.31860352,55.63609314,133.3665009,27.28561721,41.84405197,63.17917477,0.118972478,0.081724432,0.507618993,351.0557598,431.3356005,0.954590903,0.944222638,0.014751818,0.01205686,0.196168726,0.139032821,rain
76.71557617,46.62908936,115.7624664,55.3562617,49.03796534,53.84445781,0.12267084,0.076060491,0.46178802,508.0043658,229.8113511,0.905953556,0.957515862,0.015101249,0.018624944,0.178217666,0.249777885,rain
52.99563599,59.21090698,100.6180573,49.98681631,54.2897723,61.61840421,0.124312909,0.073345988,0.404206889,514.2187806,573.3136183,0.931181915,0.922983571,0.033702317,0.029447379,0.321541346,0.252171853,rain
52.77337646,75.39584351,185.5529938,46.78236977,74.54400247,49.89239244,0.113454031,0.089227329,0.553704497,280.0576593,182.6797794,0.943720428,0.963248112,0.030003617,0.028489217,0.24562742,0.274955243,rain
113.0957642,31.76957703,126.5587158,63.06360032,22.94250779,48.3741064,0.114374715,0.088044068,0.403999347,114.5678309,70.30958946,0.975228531,0.984798258,0.028822227,0.031416963,0.334085341,0.394955489,rain
52.79130554,24.27722168,147.1217499,48.36933502,32.61917458,46.73800808,0.123857942,0.074111697,0.525533313,220.3951287,224.2837623,0.937767519,0.936798633,0.017067742,0.018472191,0.168569944,0.196203813,rain
93.86233521,60.5528717,132.0524139,15.22077618,23.73313315,65.66411397,0.11531178,0.086813171,0.486549036,274.653125,122.138557,0.964334759,0.984144241,0.016705948,0.019718296,0.189388521,0.236767222,rain
99.20063782,21.11050415,129.5648346,53.30261938,25.06638212,55.93118588,0.122094449,0.076982328,0.460040573,277.0806985,218.8049786,0.953746144,0.963528339,0.016480569,0.01827355,0.206621824,0.228701387,rain
65.3624115,91.94490051,157.9830322,47.68466676,58.45730833,55.34523621,0.12465616,0.072761083,0.373010841,341.5991575,208.9581189,0.953492055,0.971620514,0.01713325,0.015940072,0.203621403,0.193142603,rain
109.0064697,29.92106628,159.4625549,46.94465256,34.77577948,69.91925516,0.122606904,0.076163511,0.353268149,234.714277,46.01420037,0.977566882,0.995625982,0.014861299,0.019420779,0.181646473,0.272561971,rain
47.45417786,25.07048035,124.0569,47.60936577,32.5728154,46.06394508,0.123340292,0.074970032,0.482748219,235.0078278,152.9896752,0.938240875,0.95974926,0.030069908,0.026671028,0.338693695,0.295905817,rain
77.96035767,39.74514771,112.1413116,49.52331133,42.85831253,58.83721039,0.129946309,0.062827463,0.38055811,332.8799479,214.0431679,0.943065589,0.963332862,0.012340806,0.013846154,0.132161732,0.16261336,rain
69.96325684,21.95861816,176.6123962,53.40820274,19.68535601,57.48554772,0.120929472,0.078799722,0.366548816,136.0666513,89.19923407,0.980799136,0.987379548,0.048151861,0.049753241,0.282864201,0.298195032,rain
35.68563843,51.30097961,147.5606842,30.91616006,26.59433874,52.36595883,0.123241212,0.075132796,0.568392938,148.3712929,230.133701,0.971589838,0.955874447,0.027906598,0.023632671,0.291163603,0.223399725,rain
102.4078217,126.1763916,78.99481201,19.04589567,40.94210094,32.73576226,0.118685601,0.082140498,0.395609743,15.31112132,6.611213235,0.992015905,0.996557953,0.052308961,0.057699475,0.496709879,0.558026284,rain
45.93447876,45.75982666,140.0943451,48.59958683,38.93768333,50.36533033,0.126189957,0.070067311,0.386427219,302.534421,283.5651961,0.941450796,0.945305023,0.013991082,0.012959858,0.161559318,0.141231557,rain
37.01727295,32.33779907,202.0814056,48.56190244,49.50648284,61.53675832,0.096671082,0.08978925,0.577350269,431.0821538,370.9438725,0.95330033,0.959842135,0.270239011,0.268430332,0.430701532,0.428011603,rain
37.08058167,31.27893066,195.1869049,49.31368935,31.86127662,56.34431134,0.115184364,0.086982157,0.608378661,283.5117188,215.7788143,0.957092459,0.967321977,0.0757618,0.072181893,0.416825469,0.397726115,rain
105.1325226,94.4919281,105.8452759,12.2213098,42.44854633,75.54759778,0.126113202,0.070205367,0.761831702,283.2424939,188.7790901,0.9729078,0.981944409,0.019027018,0.019941441,0.196516983,0.213951395,rain
85.82514954,38.8598938,148.185791,33.33064927,33.98155016,67.29576939,0.121870303,0.077336683,0.532249837,606.4496017,423.0933977,0.93409482,0.953969263,0.039457149,0.040734932,0.169732547,0.206103901,rain
78.21382141,41.85168457,140.9664307,31.7974755,29.08464545,67.10565011,0.127663202,0.067345677,0.417601903,264.9286152,261.8797335,0.965221574,0.965632154,0.013378863,0.013379675,0.154237061,0.152973726,rain
55.32240295,69.30319214,115.7641144,37.77087329,47.26262445,76.43043681,0.124277605,0.073405791,0.383792353,328.8242953,497.5967065,0.969292806,0.953456123,0.012846969,0.012814588,0.145102841,0.117116172,rain
112.2174683,40.41856384,125.149231,51.33063526,36.57268809,48.98882034,0.124289042,0.073386425,0.480953999,273.846875,179.8463388,0.933582409,0.956330795,0.016765886,0.017028258,0.17766242,0.181973636,rain
65.88720703,104.2236481,184.8262939,16.87761763,47.78176526,31.31766223,0.130600787,0.061455413,0.292843981,296.856587,173.0626685,0.851407804,0.913055768,0.019957797,0.023662639,0.214728569,0.275320891,rain
64.87734985,24.29168701,83.69589233,49.54861562,27.77341995,68.67128119,0.113482214,0.089191481,0.484382599,354.0071998,250.4386642,0.960548701,0.971943505,0.030285118,0.033249253,0.291951488,0.328463097,rain
60.00102234,40.38571167,132.1884766,37.84272361,35.23657144,48.78285275,0.127098776,0.068404929,0.380439337,552.013174,450.4503676,0.888025821,0.908546372,0.011631989,0.011814928,0.103669499,0.114535114,rain
74.97111511,38.07249451,164.6169281,49.39621904,45.43057262,56.04684233,0.122903728,0.075683598,0.325005797,252.1096354,206.0692708,0.962699539,0.969572867,0.01799749,0.014585493,0.193443278,0.147832802,rain
101.1372375,18.06947327,164.3490295,43.67408272,27.43186158,50.80677518,0.117507517,0.083817163,0.507001978,339.0113051,252.0849265,0.935097745,0.951997995,0.039037266,0.030266489,0.315169104,0.238952274,rain
61.17201233,43.21781921,121.2546234,51.54225986,58.28152773,66.10995388,0.128708754,0.065325263,0.481767036,634.8101716,494.3332567,0.929220918,0.944875745,0.010848882,0.011475493,0.107893307,0.120466332,rain
32.73381042,43.1595459,88.83076477,25.26325364,29.7627674,48.97161199,0.13019628,0.062307801,0.347477203,474.1932598,544.7191636,0.887177646,0.870503424,0.015718994,0.016119316,0.15315635,0.156906994,rain
63.09552002,59.38777161,121.2640839,39.14954872,64.51641809,75.10485514,0.124144544,0.073630602,0.369754349,477.2041207,604.8845741,0.959407067,0.94854152,0.013937017,0.014362915,0.145229598,0.147110794,rain
110.4202423,29.46636963,166.3068695,39.31040148,31.80815503,63.96934867,0.125635064,0.071057469,0.429654163,126.2144301,57.84417892,0.983342513,0.992379379,0.018690552,0.020791221,0.217698237,0.261660466,rain
36.30340576,29.34428406,161.2375183,34.61961418,43.39966964,30.74794726,0.124419858,0.07316442,0.34583537,213.5547028,105.2521599,0.898962276,0.950208114,0.037636624,0.042520943,0.287734395,0.344157222,rain
80.10391235,45.59628296,130.9835205,43.52582044,32.96717461,40.90286662,0.123655949,0.074448235,0.465480999,188.8325368,111.6242647,0.936242453,0.962220076,0.018656529,0.020670247,0.207040448,0.237086511,rain
54.02706909,22.33560181,140.0056152,49.48014664,26.17347091,63.48892547,0.109908867,0.09355947,0.496650845,245.9842065,138.9145833,0.969369298,0.982658897,0.03155807,0.027452282,0.443038226,0.395526932,rain
98.22502136,114.3635712,83.62542725,2.482269308,18.60345162,39.37086896,0.131580831,0.059328056,0.388556862,85.41651348,71.74908088,0.961165681,0.967361371,0.022006697,0.024700402,0.233820593,0.288470377,rain
66.58032227,11.99151611,149.6701355,52.43400905,31.8610688,42.26095042,0.128617969,0.065503826,0.356218358,438.2143842,374.2146446,0.87964324,0.897261936,0.014739338,0.015455091,0.146030571,0.170536954,rain
82.56658936,43.23002625,114.4592438,35.73262795,47.8362433,56.95818403,0.124156854,0.073609843,0.421770609,457.5044118,468.9582414,0.925579631,0.923644521,0.013842094,0.012562311,0.143362323,0.12407858,rain
54.18473816,44.06211853,152.0494843,41.29811247,41.59801447,44.98572034,0.132366653,0.057553476,0.288131645,170.0019608,184.6829504,0.957787715,0.953979374,0.016551166,0.015396402,0.163203261,0.150604818,rain
43.53591919,21.26496887,148.8548737,19.37902768,18.78140673,37.44301674,0.126119808,0.0701935,0.425491422,183.0173713,221.120098,0.935647214,0.921782,0.020333226,0.01901366,0.223408691,0.197987884,rain
0,0,148.1114197,0,0,83.94681595,0.111911909,0.091154035,0.532390726,169.3731924,233.7428002,0.988002552,0.983407416,0.062710747,0.063610393,0.297692294,0.273886273,rain
69.09353638,61.87564087,90.26608276,45.16677311,43.65976613,49.28341611,0.128035976,0.066634242,0.373009198,282.3000153,289.2318168,0.927411805,0.925700914,0.015906663,0.017536309,0.160261786,0.190584967,rain
59.75387573,64.91885376,135.735321,45.95894416,54.14751158,68.06216247,0.114349633,0.088076642,0.576444501,191.3897978,122.70481,0.979297256,0.98671555,0.039078197,0.034095127,0.365161212,0.328973829,rain
43.98634338,82.93876648,101.9557343,45.26523781,52.72772314,53.56749804,0.120579941,0.079333543,0.398807727,112.8363817,161.5074449,0.974570032,0.963541755,0.028734742,0.022515201,0.31008717,0.224983213,rain
53.86608887,47.05020142,134.1908875,36.64196609,47.93989564,51.1341076,0.12011637,0.080033687,0.576164587,385.8790288,395.3379442,0.917139887,0.914808596,0.017166424,0.015488397,0.192927634,0.169218338,rain
73.7623291,30.73497009,129.3700714,46.43095244,22.91341712,52.70686807,0.126826233,0.068908925,0.375113589,151.303508,107.0089154,0.971977165,0.980204777,0.024953854,0.029923744,0.247883338,0.299836933,rain
91.61256409,15.61306763,122.3141022,53.96271239,18.61241274,40.35372718,0.128318146,0.066089234,0.357801141,101.6185815,63.26351103,0.96798972,0.979992281,0.024741383,0.027868385,0.218881003,0.251418918,rain
44.58880615,36.576828,155.0617523,38.96379192,35.93159029,74.75032305,0.126374733,0.069733494,0.351508629,360.3158548,251.6948529,0.968200924,0.977809077,0.014779709,0.014615239,0.143931011,0.158848312,rain
85.74583435,23.53614807,107.5870209,52.98495433,23.25396838,45.94806654,0.129342255,0.064061801,0.315830706,366.2266697,297.2067249,0.905354538,0.923435938,0.013244023,0.014017649,0.127097941,0.138727823,rain
